yr,firstName,lastName,constituency,party,votes
2019,Nicky,Cockburn,E14001053,Independent,842
2019,Nicola,Bowden-Jones,E14000774,Labour,16492
2019,Nicola,Day,E14000855,Green,3021
2019,Nicola,Horlick,E14000629,Liberal Democrats,12104
2019,Nicola,Jolly,E14000827,Green,2434
2019,Nicola,Richards,E14001029,Conservative,16804
2019,Nicola,Thomas,E14000761,Brexit Party,1432
2019,Nigel,Adams,E14000917,Conservative,33995
2019,Nigel,Ainsworth-Barnes,E14000747,Green,1220
2019,Nigel,Dodds,N06000002,Democratic Unionist Party,21135
2019,Nigel,Evans,E14000894,Conservative,33346
2019,Nigel,Furness,E14000598,UKIP,177
2019,Nigel,Hennerley,E14000987,Green,2088
2019,Nigel,Huddleston,E14000818,Conservative,37426
2019,Nigel,Hunt,W07000049,Plaid Cymru,2711
2019,Nigel,Jones,E14000834,Liberal Democrats,2361
2019,Nigel,Mills,E14000533,Conservative,29096
2019,Nigel,Peacock,E14001004,Independent,471
2019,Nigel,Short,E14000903,Independent,1040
2019,Nigel,Williams,W07000042,Brexit Party,1971
2019,Nigel,Winn,E14000716,Independent,156
2019,Nina,Stimson,E14000957,Liberal Democrats,5312
2019,Patrick,McDonald,E14000803,Labour,7882
2019,Paul,Beresford,E14000824,Conservative,31656
2019,Paul,Bidwell,E14000586,Labour,12065
2019,Paul,Blomfield,E14000919,Labour,33968
2019,Paul,Bowers,E14001024,Green,1051
2019,Paul,Brady,N06000015,AontÃƒÂº,1266
2019,Paul,Brierley,E14000870,Brexit Party,2980
2019,Paul,Bristow,E14000878,Conservative,22334
2019,Paul,Bullen,E14000757,Independent,1789
2019,Paul,Campbell,E14001013,Brexit Party,768
2019,Paul,Cragg,E14000786,Independent,113
2019,Paul,Crosland,E14000735,Independent,565
2019,Paul,Doherty,N06000004,Social Democratic and Labour Party,2985
2019,Paul,Duffy,E14000646,Liberal Democrats,6026
2019,Paul,Edgeworth,E14000754,Liberal Democrats,2319
2019,Paul,Errock,E14000870,Proud of Oldham & Saddleworth,1073
2019,Paul,Farmer,E14000616,Labour,18064
2019,Paul,Follows,E14000953,Liberal Democrats,23374
2019,Paul,Girvan,N06000014,Democratic Unionist Party,15149
2019,Paul,Gray,E14000736,Liberal Democrats,5708
2019,Paul,Hague,E14000904,Brexit Party,6125
2019,Paul,Halloran,E14000548,Heavy Woollen District Independents,6432
2019,Paul,Harris,E14001012,Liberal Democrats,1602
2019,Paul,Holmes,E14000616,Liberal,676
2019,Paul,Holmes,E14000685,Conservative,32690
2019,Paul,Hopfensperger,E14000613,Independent,1694
2019,Paul,Horton,E14000668,Liberal Democrats,1748
2019,Paul,Howell,E14000915,Conservative,19609
2019,Paul,Jacobs,E14000959,Green,2122
2019,Paul,Jeater,E14000594,Green,1679
2019,Paul,Jobson,E14001032,Christian Peoples Alliance Party,463
2019,Paul,Joyce,E14000660,Labour,10975
2019,Paul,Kennedy,E14000824,Liberal Democrats,19615
2019,Paul,Kohler,E14001040,Liberal Democrats,19745
2019,Paul,Lomas,E14000916,Brexit Party,2425
2019,Paul,Lorber,E14000592,Liberal Democrats,4065
2019,Paul,Maskey,N06000004,Sinn Fein,20866
2019,Paul,Masterton,S14000021,Conservative,19451
2019,Paul,Maynard,E14000572,Conservative,22364
2019,Paul,Nicholson,E14001003,Liberal,413
2019,Paul,Parr,E14000796,Liberal Democrats,1296
2019,Paul,Ray,E14000791,Liberal Democrats,5632
2019,Paul,Robertson,S14000007,SNP,17064
2019,Paul,Rowlinson,W07000042,Plaid Cymru,1406
2019,Paul,Scully,E14000984,Conservative,25235
2019,Paul,Sweeney,S14000032,Labour and Co-operative,13363
2019,Paul,Thomas,E14000777,Brexit Party,2999
2019,Paul,Thorogood,E14000888,Green,2002
2019,Paul,Turpin,E14000923,Green,1811
2019,Paul,Valentine,E14000902,Liberal Democrats,2011
2019,Paul,Ward,E14000919,Brexit Party,1969
2019,Paul,Wharton,E14000918,Green,1974
2019,Paul,Whitehurst,E14000667,Brexit Party,6247
2019,Paul,Williams,E14000971,Labour,22504
2019,Paul,Woodhead,E14000618,Green,2920
2019,Paul,Woodruff,E14000775,Green,1262
2019,Paul,Yates,E14000894,Green,1704
2019,Paul,Zukowskyj,E14001027,Liberal Democrats,6602
2019,Paula,Barker,E14000795,Labour,31310
2019,Paula,Bradshaw,N06000003,Alliance,6786
2019,Paula,Ferguson,E14001041,Liberal Democrats,27445
2019,Paula,Sherriff,E14000666,Labour,24618
2019,Paulette,Furse,E14000918,Independent,695
2019,Pauline,Church,W07000070,Conservative,6711
2019,Pauline,Latham,E14000814,Conservative,29027
2019,Pavitar,Mann,E14000959,Labour,10748
2019,Penelope,Becker,E14000978,Brexit Party,624
2019,Penny,Grennan,E14000746,Labour,14603
2019,Penny,Mordaunt,E14000883,Conservative,28172
2019,Penny,Richards,E14000628,Labour,10295
2019,Penny,Stables,E14000689,Green,1775
2019,Penny-Anne,O'Donnell,E14000562,Conservative,7381
2019,Peredur Owen,Griffiths,W07000072,Plaid Cymru,1722
2019,Perry,Smith,E14000707,Labour,10926
2019,Pete,Byrne,N06000011,Social Democratic and Labour Party,9449
2019,Pete,Lowe,E14000976,Labour,13963
2019,Pete,Prosser,W07000067,Brexit Party,2311
2019,Pete,Wilks,E14000740,Independent,165
2019,Pete,Wishart,S14000054,SNP,27362
2019,Peter,Aldous,E14001022,Conservative,31778
2019,Peter,Andras,E14000973,Liberal Democrats,1268
2019,Peter,Ashurst,E14000697,Labour,2838
2019,Peter,Banks,E14000734,Green,1945
2019,Peter,Barrett,S14000054,Liberal Democrats,3780
2019,Peter,Bone,E14001025,Conservative,32277
2019,Peter,Bottomley,E14001055,Conservative,30475
2019,Peter,Brown,S14000035,Brexit Party,802
2019,Peter,Caton,E14000751,Green,1920
2019,Peter,Chowney,E14000735,Labour,22853
2019,Peter,Connolly,S14000059,Green,867
2019,Peter,Cook,E14000711,Independent,229
2019,Peter,Dain,W07000060,Brexit Party,1477
2019,Peter,Dawe,E14000617,Brexit Party,1041
2019,Peter,Dennington,E14000914,Green,670
2019,Peter,Dowd,E14000581,Labour,39066
2019,Peter,Faithfull,E14000678,Independent,275
2019,Peter,Fortune,E14000777,Conservative,11143
2019,Peter,Gibson,E14000658,Conservative,20901
2019,Peter,Grant,S14000036,SNP,21234
2019,Peter,Harrop,E14001059,Conservative,13459
2019,Peter,Hill,E14000798,Monster Raving Loony Party,1044
2019,Peter,Hopkins,W07000047,Brexit Party,1983
2019,Peter,Jackson,E14000776,Liberal Democrats,2018
2019,Peter,Jacobs,E14001039,Green,1299
2019,Peter,Kyle,E14000755,Labour,32876
2019,Peter,Lamb,E14000652,Labour,18680
2019,Peter,Marshall,E14000749,Advance Together,101
2019,Peter,Maughan,E14000709,Liberal Democrats,2792
2019,Peter,Quentin,E14000615,Conservative,6478
2019,Peter,Shearman,E14001042,Labour,8147
2019,Peter,Sims,E14001056,Green,1454
2019,Peter,Sonnex,E14000654,Brexit Party,999
2019,Peter,Telford,E14000840,Brexit Party,4693
2019,Peter,Underwood,E14000656,Green,1782
2019,Peter,Varley,W07000055,Green,577
2019,Peter,Watson,E14000582,Independent,1428
2019,Peter,Wiltshire,E14001009,Brexit Party,2725
2019,Peymana,Assad,E14000906,Labour,12997
2019,Phil,Knowles,E14000940,Liberal Democrats,5452
2019,Phil,Neve,E14000850,Green,2938
2019,Phil,Simpson,E14000560,Green,1112
2019,Phil,Taylor,E14000873,Independent,118
2019,Phil,Wilson,E14000915,Labour,15096
2019,Philip,Crook,E14000956,Brexit Party,1591
2019,Philip,Davies,E14000925,Conservative,27437
2019,Philip,Dunn,E14000584,Liberal Democrats,5418
2019,Philip,Dunne,E14000799,Conservative,32185
2019,Philip,Hollobone,E14000769,Conservative,29787
2019,Philip,Howells,E14000847,Liberal Democrats,7302
2019,Philip,James,E14000666,Brexit Party,1874
2019,Philip,Knowles,E14000895,Liberal Democrats,6989
2019,Philip,Randle,N06000005,Green,685
2019,Philip,Rogers,W07000069,Independent,594
2019,Philip,Scott,S14000015,Conservative,10986
2019,Philip,Smith,N06000016,Ulster Unionist Party,4023
2019,Philippa,Broom,W07000080,Conservative,14645
2019,Philippa,Fleming,E14000841,Green,1891
2019,Philippa,Thompson,W07000065,Labour,16319
2019,Philippa,Whitford,S14000010,SNP,21486
2019,Phillip,Black,E14001037,Labour,2293
2019,Phillip,Lee,E14001048,Liberal Democrats,23351
2019,Phillip,Mars,E14000781,Brexit Party,2685
2019,Pippa,Heylings,E14000937,Liberal Democrats,20697
2019,Pippa,Maslin,E14000823,Green,1160
2019,Portia,Vincent-Kirby,E14000741,Green,921
2019,Preet Kaur,Gill,E14000560,Labour and Co-operative,21217
2019,Priti,Patel,E14001045,Conservative,32876
2019,Quinn,Daley,E14000886,Green,894
2019,Quinta,Arrey,S14000016,Christian Peoples Alliance Party,240
2019,Raaj,Shamji,E14000566,Conservative,11277
2019,Rachael,Ferguson,N06000008,Alliance,1267
2019,Rachael,Maskell,E14001061,Labour and Co-operative,27312
2019,Rachael Schneider,Ross,E14000665,Labour,7838
2019,Rachel,Cabral,E14000709,Green,1653
2019,Rachel,Chance,E14000655,Green,1629
2019,Rachel,Eden,E14000890,Labour and Co-operative,20276
2019,Rachel,Featherstone,E14000982,Green,1212
2019,Rachel,Hartshorne,E14000779,Green,1931
2019,Rachel,Hopkins,E14000801,Labour,21787
2019,Rachel,Maclean,E14000892,Conservative,27907
2019,Rachel,McGann,E14000813,Liberal Democrats,8171
2019,Rachel,Reeves,E14000781,Labour,22186
2019,Rachel,Smith-Lyte,E14000981,Green,2713
2019,Rachel,Storer,E14000771,Conservative,11474
2019,Raj,Chaggar,E14001050,Brexit Party,2094
2019,Rajin,Chowdhury,E14000920,Liberal Democrats,2125
2019,Rana,Das-Gupta,E14000905,Liberal Democrats,4207
2019,Ranil,Jayawardena,E14000844,Conservative,35280
2019,Ranjeev,Walia,E14001005,Labour,5476
2019,Ray,Catesby,E14000775,Liberal,405
2019,Ray,Georgeson,E14000569,Liberal Democrats,2133
2019,Ray,Pearson,E14000796,Brexit Party,2012
2019,Rebecca,Bell,S14000017,Liberal Democrats,4262
2019,Rebecca,Daniels,E14000573,Green,563
2019,Rebecca,Forrest,E14000580,Liberal Democrats,2704
2019,Rebecca,Fraser,S14000045,Conservative,10467
2019,Rebecca,Gordon-Nesbitt,E14000948,Labour,16497
2019,Rebecca,Hanson,E14000581,Liberal Democrats,1822
2019,Rebecca,Harris,E14000622,Conservative,33971
2019,Rebecca,Jenkins,E14000892,Labour,11871
2019,Rebecca,Long-Bailey,E14000911,Labour,28755
2019,Rebecca,Lury,E14000960,Labour,5000
2019,Rebecca,Pow,E14000988,Conservative,34164
2019,Rebecca,Rees-Evans,W07000070,Brexit Party,3045
2019,Rebecca,Smith,E14000880,Conservative,20704
2019,Rebecca,Trimnell,E14000712,Liberal Democrats,4338
2019,Rebecca,Wain,E14000535,Liberal Democrats,1105
2019,Reece,Wilkes,E14000792,Brexit Party,1079
2019,Rehman,Chishti,E14000711,Conservative,28173
2019,Reza,Hossain,E14000570,Green,741
2019,Rhea,Barnes,S14000005,Labour,3248
2019,Rhian,O'Connor,E14000718,Liberal Democrats,7253
2019,Rhiannon,Meades,E14000813,Labour,14028
2019,Rhys,Taylor,W07000051,Liberal Democrats,3580
2019,Richard,Arkless,S14000013,SNP,20873
2019,Richard,Bacon,E14000941,Conservative,36258
2019,Richard,Benwell,E14001015,Liberal Democrats,21432
2019,Richard,Bradley,E14000754,Green,1125
2019,Richard,Brighton-Knight,E14000868,Liberal Democrats,1862
2019,Richard,Browning-Smith,E14000734,Independent,263
2019,Richard,Burden,E14000565,Labour,18317
2019,Richard,Burgon,E14000778,Labour,19464
2019,Richard,Byrne,E14000961,Liberal,626
2019,Richard,Dickson,E14000767,Liberal Democrats,9998
2019,Richard,Drax,E14000936,Conservative,30024
2019,Richard,Elvin,E14000754,UKIP,897
2019,Richard,Fuller,E14000841,Conservative,38443
2019,Richard,Galloway,E14000787,Young People's Party,50
2019,Richard,Graham,E14000712,Conservative,29159
2019,Richard,Holden,E14000856,Conservative,19990
2019,Richard,Holmes,N06000006,Ulster Unionist Party,3599
2019,Richard,Honnoraty,E14000724,The Yorkshire Party,1039
2019,Richard,Howarth,E14000772,Green,875
2019,Richard,Jones,E14000732,Brexit Party,931
2019,Richard,Jones,W07000051,Independent,203
2019,Richard,Kemp,E14000795,Liberal Democrats,4055
2019,Richard,Kilpatrick,E14000612,Liberal Democrats,2315
2019,Richard,Lucas,S14000055,Scottish Family Party,268
2019,Richard,Maxwell,E14001049,Liberal Democrats,960
2019,Richard,McCarthy,E14000646,Green,1616
2019,Richard,Milton,E14000598,Brexit Party,770
2019,Richard,Mitchell,E14000696,Christian Peoples Alliance Party,272
2019,Richard,Monaghan,E14000765,Brexit Party,4122
2019,Richard,Morgan,E14000601,Conservative,18036
2019,Richard,Morris,E14000997,Liberal Democrats,8843
2019,Richard,Ogden,E14000833,Brexit Party,4331
2019,Richard,Phillips,E14000614,Liberal,721
2019,Richard,Quigley,E14000762,Labour,18078
2019,Richard,Shaw,E14000695,Independent,188
2019,Richard,Short,E14000963,Conservative,10335
2019,Richard,Taylor,W07000072,Brexit Party,6215
2019,Richard,Thomson,S14000037,SNP,23885
2019,Richard,Tice,E14000733,Brexit Party,10603
2019,Richard,Trotman,E14000542,Green,922
2019,Richard,Watkin,E14000973,Brexit Party,2374
2019,Richard,Whelan,E14000854,Liberal Democrats,2069
2019,Richard Christian,Ings,E14000720,Brexit Party,609
2019,Rick,Middleton,E14000583,Labour,9778
2019,Rick,Moore,E14000570,Brexit Party,2770
2019,Rick,Page,E14000912,Green,2486
2019,Rick,Stringer,E14000939,Independent,503
2019,Rishi,Sunak,E14000895,Conservative,36693
2019,Rizwan Ali,Shah,E14000570,Independent,319
2019,Rob,Bradley,E14000792,Independent,609
2019,Rob,Butler,E14000538,Conservative,32737
2019,Rob,Colwell,E14000859,Liberal Democrats,3625
2019,Rob,Edwards,E14000852,Green,1796
2019,Rob,Grant,E14000561,Green,648
2019,Rob,Logan,E14000994,Labour,4208
2019,Rob,McAllister-Bell,E14000793,Liberal Democrats,2696
2019,Rob McCulloch,Martin,E14000711,UKIP,837
2019,Rob,Nunney,E14001059,Green,1559
2019,Rob,O'Carroll,E14000907,Liberal Democrats,9236
2019,Rob,Roberts,W07000042,Conservative,16756
2019,Rob,Ross,W07000046,Brexit Party,1379
2019,Rob,Scorer,S14000046,UKIP,413
2019,Rob,Sherratt,E14000885,Brexit Party,1799
2019,Rob,Wheway,E14000986,Liberal Democrats,2426
2019,Rob,Wilson,E14000692,Liberal Democrats,4344
2019,Robbie,Butler,N06000009,Ulster Unionist Party,8606
2019,Robbie,Mack,E14000838,Green,1759
2019,Robbie,Moore,E14000766,Conservative,25298
2019,Robert,Alden,E14000561,Conservative,14119
2019,Robert,Bilcliff,E14000986,UKIP,814
2019,Robert,Buckland,E14000947,Conservative,26536
2019,Robert,Court,E14000664,Liberal Democrats,6627
2019,Robert,Courts,E14001046,Conservative,33856
2019,Robert de Vito,Boutin,E14000601,Brexit Party,2325
2019,Robert,Eggleston,E14000817,Liberal Democrats,15258
2019,Robert,Goodwill,E14000913,Conservative,27593
2019,Robert,Halfon,E14000729,Conservative,27510
2019,Robert,Hodgetts-Haley,E14000748,Green,1148
2019,Robert,Jenrick,E14000829,Conservative,34660
2019,Robert,Jones,E14000849,Shropshire Prty,1141
2019,Robert,King,E14000907,Labour,10992
2019,Robert,Largan,E14000748,Conservative,24844
2019,Robert,Leslie,S14000051,SNP,7874
2019,Robert,Lindsay,E14000946,Green,3144
2019,Robert,Lloyd,E14000721,Brexit Party,744
2019,Robert,Lockwood,E14000913,Liberal Democrats,3038
2019,Robert,Morgan,W07000073,Brexit Party,1811
2019,Robert,Neill,E14000604,Conservative,23958
2019,Robert,Nemeth,E14000755,Conservative,15832
2019,Robert,O'Riordan,S14000020,Liberal Democrats,4071
2019,Robert,Pearson,E14000935,Labour,14167
2019,Robert,Rixson,S14000039,Liberal Democrats,5846
2019,Robert,Smith,E14000964,Liberal,314
2019,Robert,Smith,S14000051,Brexit Party,900
2019,Robert,Speirs,S14000023,Brexit Party,558
2019,Robert,Stephenson,N06000016,UKIP,308
2019,Robert,Swift,E14000865,Liberal Democrats,1954
2019,Robert,Syms,E14000881,Conservative,29599
2019,Robert,Wheal,E14000534,Independent,556
2019,Roberto,Weeden-Sanz,E14000668,Conservative,14360
2019,Robin,Gwynn,E14000832,Conservative,10586
2019,Robin,Horsley,E14000824,Independent,536
2019,Robin,Lambert,E14000728,Independent,389
2019,Robin,Lunn,E14001058,Labour,11547
2019,Robin,Millar,W07000058,Conservative,14687
2019,Robin,Swann,N06000012,Ulster Unionist Party,8139
2019,Robin,Tilbrook,E14000594,English Democrats,532
2019,Robin,Walker,E14001052,Conservative,25856
2019,Rod,Cantrill,E14000617,Liberal Democrats,16137
2019,Rodney,Berman,W07000052,Liberal Democrats,612
2019,Roger,Carter,E14000873,Brexit Party,1146
2019,Roger,Gale,E14000852,Conservative,30066
2019,Roger,Glencross,E14000770,UKIP,124
2019,Roger,Godsiff,E14000562,Independent,4273
2019,Roger,Harmer,E14000568,Liberal Democrats,3754
2019,Roger,Peacock,E14000711,Christian Peoples Alliance Party,119
2019,Roger,Phillips,E14000768,Christian Peoples Alliance Party,70
2019,Rohen,Kapur,E14000704,Young People's Party,80
2019,Roisin,Lynch,N06000014,Social Democratic and Labour Party,2288
2019,Ron,Emin,E14000657,Independent,212
2019,Ron,Meldrum,E14000685,Green,1639
2019,Ron,Tindall,E14000888,Liberal Democrats,4171
2019,Ronnie,Cowan,S14000038,SNP,19295
2019,Rory,O'Broin,E14000978,Conservative,9060
2019,Rory,Shannon,E14000605,Labour,11302
2019,Ros,James,E14000643,Labour,10551
2019,Rosa,Bolger,E14001046,Labour and Co-operative,8770
2019,Rosalind,Garton,S14000015,Labour,6045
2019,Rosalyn,Gordon,E14000974,Liberal Democrats,1611
2019,Rosamund,Adoo-Kissi-Debrah,E14000787,Green,1706
2019,Rosamund,Beattie,E14000676,Brexit Party,867
2019,Rosamund,Knight,E14000736,Labour,8259
2019,Rose,Woods,E14000535,Green,674
2019,Rosemary,Duffield,E14000619,Labour,29018
2019,Rosemary,McGowan,S14000003,Green,685
2019,Rosemary,Sexton,E14000931,Green,2022
2019,RoseMary,Warrington,E14000760,Green,714
2019,Rosena,Allin-Khan,E14000998,Labour,30811
2019,Rosie,Cooper,E14001033,Labour,27458
2019,Rosie,Cuckston,E14000562,Brexit Party,877
2019,Rosie,Dickson,S14000018,Independent,221
2019,Rosie,Newbigging,E14001027,Labour,16439
2019,Rosie,Sourbut,E14000874,Labour,4258
2019,Rosie,Winterton,E14000668,Labour,16638
2019,Ross,Houston,E14000703,Labour,13347
2019,Ross,Pepper,E14000798,Liberal Democrats,4114
2019,Ross,Shipman,E14000843,Liberal Democrats,3021
2019,Ross,Stalker,S14000052,Liberal Democrats,3661
2019,Ross,Walker,E14000577,Independent,517
2019,Ross,Wright,E14000805,Brexit Party,5817
2019,Rowan,Langley,E14000732,Green,1109
2019,Rowan,McLaughlin,E14000891,Green,491
2019,Roy,Dunn,E14000695,Independent,122
2019,Roy,Freshwater,E14000898,UKIP,1080
2019,Roy,Horobin,E14000643,Liberal Democrats,2535
2019,Roy,Ivinson,E14001053,Independent,87
2019,Royston,Smith,E14000955,Conservative,23952
2019,Roz,Hubley,E14000998,Social Democratic Party,77
2019,Roz,McCall,S14000012,Conservative,7380
2019,Rupa,Huq,E14000674,Labour,28132
2019,Rupert,Moss-Eccardt,E14000842,Liberal Democrats,4298
2019,Rushanara,Ali,E14000555,Labour,44052
2019,Rushi,Millns,E14000775,Conservative,4432
2019,Russell,Perrin,E14000617,Conservative,8342
2019,Ruth,Alcroft,E14000620,Labour,15340
2019,Ruth,Betson,E14000819,Conservative,8812
2019,Ruth,Cadbury,E14000593,Labour,29266
2019,Ruth,Coleman-Taylor,E14001050,Liberal Democrats,1019
2019,Ruth,Edwards,E14000908,Conservative,28765
2019,Ruth,Fabricant,E14000551,Green,2055
2019,Ruth,George,E14000748,Labour,24254
2019,Ruth,Gripper,E14001003,Liberal Democrats,7150
2019,Ruth,Johnson,E14000842,Green,1813
2019,Ruth,Jones,W07000056,Labour,18977
2019,Ruth,Norbury,E14001057,Green,1729
2019,Ruth,Smeeth,E14000973,Labour,14688
2019,Ryan,Bate,E14001018,Liberal Democrats,5732
2019,Ryan,Carlin,N06000016,Sinn Fein,555
2019,Ryan,Henson,E14000552,Conservative,20346
2019,Ryan,Houghton,S14000001,Conservative,7535
2019,Ryan,Jones,W07000056,Liberal Democrats,2565
2019,Ryan,Kett,E14001009,The Yorkshire Party,868
2019,Ryan,Priest,E14000722,Liberal Democrats,1738
2019,Ryan,Williams,E14000541,The Yorkshire Party,710
2019,Ryk,Downes,E14000914,Liberal Democrats,875
2019,Sabrina,Poole,E14000991,Green,3312
2019,Sabriye,Warsame,E14000687,Independent,75
2019,Sacha,Gosine,E14000659,Labour,14846
2019,Sachin,Sehgal,E14000687,Brexit Party,840
2019,Sadie,Vidal,W07000074,Conservative,9797
2019,Safia,Ali,S14000028,Labour,6243
2019,Sajid,Javid,E14000605,Conservative,34408
2019,Salah,Faissal,E14001008,Independent,136
2019,Salah,Wakie,E14000752,Independent,100
2019,Saleyha,Ahsan,E14000822,Liberal Democrats,4688
2019,Sally,Boon,E14000797,Independent,235
2019,Sally,Horscroft,E14000792,Green,1195
2019,Sally,Keeble,E14000861,Labour,15524
2019,Sally,Pattle,S14000043,Liberal Democrats,4393
2019,Sally,Symington,E14000951,Liberal Democrats,6251
2019,Sally-Ann,Hart,E14000735,Conservative,26896
2019,Sam,Al-Hamdani,E14000870,Liberal Democrats,2423
2019,Sam,Bennett,W07000046,Liberal Democrats,2236
2019,Sam,Collins,E14000749,Liberal Democrats,20824
2019,Sam,Collins,E14000927,Green,1188
2019,Sam,Fisk,E14000657,Liberal Democrats,1182
2019,Sam,Jordan,E14000685,Labour,7559
2019,Sam,Morland,E14000629,Animal Welfare Party,500
2019,Sam,Moss,E14000999,Green,1239
2019,Sam,Nicholson,N06000011,Ulster Unionist Party,4204
2019,Sam,North,E14001045,Liberal Democrats,4584
2019,Sam,Tarry,E14000760,Labour,35085
2019,Sam,Thurgood,E14000787,Conservative,9653
2019,Sam,Trask,W07000075,Conservative,11494
2019,Sam,Webber,E14000696,Liberal Democrats,1984
2019,Samantha,Charles,E14001035,Labour,9496
2019,Samantha,George,E14000640,Conservative,20918
2019,Samir,Alsoodani,E14000674,Brexit Party,664
2019,Sammy,Barry,E14000739,Liberal Democrats,6317
2019,Sammy,Wilson,N06000005,Democratic Unionist Party,16871
